"HolderAddress","Balance","PendingBalanceUpdate"
"0x4e4f3d2cb1ecd769bdd5607b40eb4390464cac03","0.129570648417875","No"
"0xda166e8be16080c6a35498a368f003e7d41e83a1","0.12956702","No"
"0xe3311fc9b06db8582e696d9431742289d3da1aa7","0.12955551","No"
"0x03b07c31e83c02839694e893cc2f0c7eac4178a1","0.129544863613920131","No"
"0xe30e4798bebb85d973bdfce226eb23f079527a76","0.12950861","No"
"0x84d3698e7e8ba00e29cdd7227da0611319686c3b","0.1295","No"
"0xfba5a79f4d79d3d478c186fd2d0b359ea9c53573","0.12947708","No"
"0x292c332d06d37f686d71657bc4d7481704cd77fb","0.1294507","No"
"0xe3ed8643cb261eb1bd7b74b25d58ef60fcbcbebd","0.12940102","No"
"0x5305e66b646c947bf59a165991a5eafa217a6390","0.1294","No"
"0x5efa583fbb975300649a6cd34d801e3ed9930a15","0.129398083783792944","No"
"0xacaf51ebb8e57500567f0d81d58fb54b48c62103","0.12938707","No"
"0x77e7c5cbeaad915cf5462064b02984e16a902e67","0.1293306716","No"
"0x884795ae4ab5923610077e49da13992953cf3ee1","0.1293","No"
"0x29dafb62afb57b4e51502d9c5863838936ed5ffa","0.12929343","No"
"0xcddafb7c1392bbf68362658f4737c01656b4e79e","0.12922928","No"
"0x1f1181d7241189baf1ebf5f7945f37dea4b768b7","0.129215","No"
"0x6ced452e6348196b794abf38060a88afa20f8989","0.12921343","No"
"0x44a1ccaf3e3971a4873c7ca2e9f2dd1e13c83995","0.1292","No"
"0x60a8653f6311411075e6e0b4e583385c4ceff8b7","0.12913478","No"
"0xef8305e140ac520225daf050e2f71d5fbcc543e7","0.129122432303987629","No"
"0x23262a6060ba4e840344f0d28e51647f6f11a63d","0.12911999","No"
"0x51288720af88b4b85a2d56118e18058fd2c10f9c","0.12909026740086281","No"
"0xa00ce6190c28afce9f8dabfe1ec578039b3794d9","0.129052764918937748","No"
"0x38ecb194e255f0f38c1d76e31bb981961e45647a","0.129","No"
"0x47317486f253db4713a0b68f1adb2330f8dc2186","0.129","No"
"0x7188ed617731a2ad9239fa2ac37b91534d5f101f","0.12898946","No"
"0x48861db1bbfac157d082dee8b3dd5c224d3df6f1","0.128974","No"
"0x8f52d5d8f14f6adce2446e0a13e8e3bed0241f66","0.12896871","No"
"0x7608ae02b28232f564d9018783a56a98fe5038b0","0.128964483623235742","No"
"0x4d95b34cda151da0bd43e496c52fcd6496d653d0","0.1289395","No"
"0x8701f49c39b47dd213a53eff5b74aca7929b93ca","0.12891610437598235","No"
"0xc877ec62f80f9ff8c0165a5aa604f58f91137488","0.12890789","No"
"0xacbd46d8c78c518be36a118508a88bd3d67d47cd","0.12887","No"
"0xef8bcf412ada6fb5153fcdf0b90a1697d75702f9","0.12886182","No"
"0x04c3b646d5aa73cd3bf120ec8a8e6aea8ddbd26b","0.12872572777442326","No"
"0x01804deaeee18ce119a44f6ebfcd286fbec64f4f","0.12865866","No"
"0x2f73e2f074a41e3d91ba10c4aea4554c2f6aa014","0.12864344","No"
"0xfef4bffff2eb8eba657615be2c4e14c6efad2b82","0.128619108709462393","No"
"0x70d0e025a0f6fa6facce242a07eb836243b4ae3f","0.1286","No"
"0x0506d39effcaefbc632cbe72c36c4d64759a665f","0.128569500096011704","No"
"0xe4f62b57c3aa1aaf1958429aacc5fab50ba15cda","0.128560914286007462","No"
"0xac439b7d1088146375c5d3b05ea4426410a8f368","0.1285402","No"
"0x3902ee72aaeda504867c9deaca768ac916ee1ab9","0.12853052","No"
"0x42ac8ffecd535474ee386e937f776619ca264533","0.12847","No"
"0x7906b73c66a7eeb6009698b224c632c66b78ff87","0.12846726","No"
"0xbc6b88d8b1e4787f57ab600f57f253a0239e5ae2","0.128460375226882167","No"
"0x0196e6ae898eca7865e8808838a32c69ec8770c9","0.12838478","No"
"0x18e799eddfb04c61d9f2f18b9c42c2a88966c8b5","0.12835215","No"
"0x3e738bef54e64be0c99759e0c77d9c72c5a8666e","0.128346578574611431","No"
"0xed34cdfcb5b135d7bb9c8abe5a9faf963bb08b72","0.12833925","No"
"0x64708352d6f0f18ff8880a36a447d39dd316bbe8","0.128316636901101784","No"
"0xffc5b069e69c66f9bbdca69e0c7d8210798b1a0d","0.12829929","No"
"0xce150eff8ad1109dd3f0fc86a1de0b8a6a079c51","0.12829583","No"
"0x88d08ebcc06dc4cbd9789f5b9f8e6c7a143c82ad","0.12824784","No"
"0x8f54ed253fb5b73399861fccfaa14230686d8e15","0.128223281265982182","No"
"0xe54147f03c0e47e208c1375abb85ad1b9891efd7","0.12821989","No"
"0x5dd00cdb1811c9766c4e5dbc06e8423bf29781f4","0.128188574883088784","No"
"0x2e9926cd09d812d7d9433b6a56579d9e66196897","0.12818757","No"
"0x5d76a92b7cb9e1a81b8eb8c16468f1155b2f64f4","0.128128298103161589","No"
"0x214209d22ce05699fc631cfde161fb6de8d30847","0.12812353","No"
"0x5f1bb206780e523a99bc839fd846abfdc121ff5b","0.128116458379480516","No"
"0x6acac7788e49607eb6751513cbfdd383a619c6c5","0.12810793","No"
"0x926ee287c21ee8acd1371838f2761b7f3736758b","0.12809244","No"
"0xbe408a81393403ac2c99e4acbd08e97a7d91a103","0.128","No"
"0x30293af1e0b7dbf3b0fe3820439a778a4775b14a","0.127991704046197674","No"
"0x0bd9edba4059ff66efc18536abf4062e9263a4be","0.127986738003534569","No"
"0xd0353f3a85fa40f06056cdde4722f7f8cb7fc823","0.12797502","No"
"0x4115fc83de2b473d534b9655dc1354758f4579a0","0.12796793","No"
"0xc28e8e00659c6b6e6c5b766c6fc1292d9c423d35","0.127958541385895753","No"
"0xc7f9aea5746855502273e6ac2f3a7a1ccbe9d36f","0.12794557452913128","No"
"0x2fc763aa2dcbef3b80e63966ff7cec12a988fde0","0.12792756","No"
"0xa6854e744899b468291573d90f4e92ba2eb4549f","0.127926598613751076","No"
"0xd67ddfdb2ef9152f080ff98d656748fb1b8ecd61","0.127913046267280257","No"
"0x797db6647e57b09bf8c06224fb38296390d77320","0.127908872688960242","No"
"0xa47ed70ef7df32a9422eab210409637cc9ef519e","0.1278635","No"
"0x12463655caa50bf23aafba631cd6a17f0771c95b","0.12783086","No"
"0x454a5a71057b894c8574cc4724b0935e18a3e106","0.12782559","No"
"0xb17f90af9e1eb481e1977afcbc6322c28e71eff1","0.12776639","No"
"0x8e53e78440243c997b9c65e93241c08d79912483","0.12775834","No"
"0x8357e381f22fa1c57ad32e24c410c4270622dd49","0.12773612","No"
"0x863daea0796ed152b62939bd91eca40b5d238bca","0.12770484","No"
"0xb1028a0197b34cc826ba9642bd55b9135c407f4d","0.127693763328440082","No"
"0x51ec281ecbc8f4809d468658303a1c89dc9334e1","0.127618098126926703","No"
"0x4d36defcb105eea10080a70d79c8bf44683dc2ee","0.1276","No"
"0xaadf02de4229de199e2d767ad5f1c617b6ee5643","0.1275","No"
"0x1ea7139330bed1b35d7cde531dd66f6293f0ef35","0.12749099","No"
"0x8afc5a1f0915e1b503eca39dee6d6c7b808ed2ee","0.127450227660629188","No"
"0xf148638aa642d5d3c5a5b794624806028763ef3a","0.1273687","No"
"0x7dabeada8fd2fd4f76a8b54c131a5ff18b9c45fe","0.12735481","No"
"0x2d2b34172d8c80426bf5cfd9e09e226feac8b920","0.12734795","No"
"0x1433329f1ba554bc71cd84ff0cbeac641477d678","0.12731031","No"
"0xd4da34bc40c5a1b50c00450a91846d29ceceb461","0.12731","No"
"0x87e2d81878efa6b13f5cc9b1332529104202db22","0.1273","No"
"0xd026cb2d77c3033c816ea13a743b1c900195103d","0.12729","No"
"0xceb3f250fac0a2a32d1a795da621c960db273203","0.12728321","No"
"0x0239fe9682fccebe83dbda72afba260e25eef2a1","0.12722838","No"
"0xb135249bfe7c308711e9ba863c173415fdf6c9f6","0.1271712","No"
"0x74cebd6af99850685d25987a285b988311780ac6","0.12715299","No"
"0xf602610ee3c421ccd32e344f932b558d5222e68a","0.12713922","No"
"0xa781ec15678de159e66803f21aa168ceb1e3e828","0.12710097","No"
"0xe3e15698d2c93750006bd9d85788641bf496109c","0.12710001","No"
"0xedec29319cf3570301b5f94ac87649c39f78a1f5","0.127099992856265294","No"
"0x94ef7de42f9c4db02d7bbd9d9efd230d30491667","0.1270704412150312","No"
"0x23d13330dc6db5faaeebe85d6f8f61187c218147","0.127050084280658706","No"
"0xcde69e3e5043ebd73b0dd999b602252d11a4a7d5","0.12704","No"
"0xf5db2bd495cebc57b593044062b35e77bea33f98","0.127","No"
"0xcc010fcd99dbff0d7d70471bbf8175b007b970c1","0.126955163522335305","No"
"0xc018e2996b92f7e69aeb0e0cb67ac8352d7b49b4","0.12695153","No"
"0xaafbda97e47641d88554bade6591349eaea9c283","0.126840415725628495","No"
"0x7d42f3bc6ee64e092060b40f3b9f8f324064002e","0.12679486","No"
"0x6cc1c4f292146f6af7ac694ae3b6aafaf7e3e9be","0.12674","No"
"0x5d5536c76eaaf6ae5d1d510706f770d2d04a6a88","0.12671514","No"
"0xb85c1d63d3534c61efb5cb6ada15f7d8a17e9d8a","0.12670285","No"
"0xe32a604f11e84845577367f88634a80901581341","0.1267012","No"
"0xe9bef944277ae0df80914645ebb22c3bd6cd1695","0.1267","No"
"0x4ad2934e5ac4c2c511bab36ba5293c60d13956d4","0.126688922536764642","No"
"0x25a48f1f70e36bed15373c8729f34c80f758942f","0.12668573","No"
"0x6b85bdb773476269ee8869421fc7e81fd2fac5c4","0.12664","No"
"0xdee36ee465b266ebd46f0ed9e14fe2990d1857f9","0.126637060208249915","No"
"0x7a72af982b6a06161ec5e058a7d98d4a40ef51cf","0.1266034","No"
"0x052165b48d4dda892e4a9376927c8ad99fc79808","0.126592928409897501","No"
"0xb0ca0de7f49bc4fac6e01cc585372407d1b5ec9f","0.12658253","No"
"0x11f1af8a6b4cbfd830f8ca22024ad664c5021d5d","0.12656509","No"
"0x8fe5790df2e1de57331d940e7b4ffc4f5f327255","0.126564914158490693","No"
"0x6298356eb93f10cbe7d5b4ece0e357de95802ed0","0.12656464","No"
"0x61933760c041ff495396c8370cfb9498a851fdaf","0.126555991437589048","No"
"0x7a1d27e928ccfeaa2c5182031aeb6f2ecb07ea13","0.126547737327431707","No"
"0xc62e76416cecafa923cd62e3b2f220b55205787b","0.12649064","No"
"0xa6e7a038be00c3af85b3d90dabe6dd96ec43fcf9","0.12647472064849066","No"
"0x4ad786c3433d21916f5ce08007d95b41404b5729","0.1264678","No"
"0x5d57be26561bcc224592d90f1f821a19781d72a7","0.12641","No"
"0x6379fcc5ef47ec4ef2a8f93742d8f2757ff4bbe7","0.12640721","No"
"0x29a8d70998341b1c1247e171f744edea80f19b1a","0.12636056","No"
"0x2a6630429b2f90a1a4b1cad26a1ccbfcd265d93f","0.12634424","No"
"0xdec050d2352b19bcb63e532cec38a5ba8b2ce633","0.12633809","No"
"0xe235fae27c8e27d294cfc6464a85d094cbd31f38","0.1263","No"
"0x0aa2617422a598d0fc28ece04b5f7792c3da2fdd","0.126277340268979174","No"
"0x19fe601050edabadc0ec5e3019ea023136748cab","0.12626918","No"
"0x7945f9c2aa07e453f10c3a780fea1e481e396b08","0.12622278","No"
"0x66991c98912a882e29e9603b6e1b4c129b34a264","0.126159548205393428","No"
"0xcfd59c0f530db36eea8ccbfe744f01fe3556925e","0.126147709450564403","No"
"0xb743012a570da4edfc350f84e98cc24ff3c68e80","0.126125315498133522","No"
"0xefd5b2d74a1eff0b606eb67b66a4471baa53f843","0.12609989","No"
"0xd96d8964708554680f27db049eb06b68acad397e","0.125954389011205561","No"
"0x3496e89d5f4a96fce074b4df41e8b3f2bc7732c4","0.12595","No"
"0x76600866d00dcfcb4f5c462ce85045468a1820a6","0.12590315","No"
"0xb8f040fddd529b5d6fcd18bf3078e4efcd9dd29e","0.125869646814860039","No"
"0xcd3476e79b29b90e3bdc6ba3d45b7232570d9312","0.12586235","No"
"0xedca2b7513082890c46de8fa8f7c142b02ecee2c","0.1258","No"
"0xa5033cec3427f97f35ad2eca10ee0f5314ed24af","0.12574203","No"
"0x6f5130a571ad532e7fecf0b7b6469f60cc125dc5","0.12573939","No"
"0xf9eddcf6a599fc690fb2d6b5b47eb9d2ee568467","0.1257","No"
"0x7f30bfb6017612d19ce94c9713b63ff80392af28","0.12559887","No"
"0x57d4a2176b8f4cd024ff4ae863cdca001a4e006d","0.12553485","No"
"0x219ed1fa17fc7407b616c1406e0e22ebfc71418f","0.12552889","No"
"0x3360e24934122b3b66c9898bf47b99cf15e5e4bc","0.1255","No"
"0xda3a447abdce8ca22bbedf1b24a95c250a67acc6","0.1255","No"
"0xfb856e4e9c5f998842c6076d5d2a52f5752febf2","0.125497170822810503","No"
"0xeadce5e1b277822b99118b25230a4bd2ed10c841","0.12547427","No"
"0xa617cdf91cb01faad95d1069bbd898cc3d9f57c3","0.1254","No"
"0x3b00a8341afde8217a3f6fafe5d1455da771e32a","0.125327","No"
"0x6a7c64e43877caa8912a8c4be151131118dcecf5","0.12532426140814594","No"
"0xc916b8470c6c8b9426f21dc5d05e99d25787496e","0.12532113","No"
"0x21c3484b7c1baecedbe4feeb4bf2ad44f5f2d4e3","0.1253","No"
"0x281858dfbdd94be000116aa41b886c13142d67c2","0.1252784668708017","No"
"0x121fa096426f98e064a004ead4bcb96ba3759c64","0.1252326","No"
"0xaab447bf73d9d5085a2f699af41cb6ddee859a9f","0.1252241","No"
"0xc9a011e47496cb9bc26226bd5c7d5a2454c704b1","0.12518019","No"
"0xacf81e7fb4f48396e96c4c541d2bac2170dbf0e5","0.12516107","No"
"0xdf5f690320b964fa0b8faf9dc2e470ddeb7d3f06","0.12513023","No"
"0xb5e45dc91dba9caa61001fd923ba6aa7b69df1e2","0.12511925253505785","No"
"0xb98fed931730e473f5344e1ad59b132d926d9f47","0.1251","No"
"0x70b0fad31d3204b312d5fec2fe66e133f8cae26a","0.1251","No"
"0x6c348e00d2a80646f77fa92fa5784ee837748da9","0.12507238","No"
"0x21a2f6e07e6842591cd33a9484f026acc53bc40e","0.12500062","No"
"0xeaeb52ec6a629336b8dcfe022e6306831aa0619c","0.125000047486651009","No"
"0x6b2d8ca0c14de7944e6037ecf1d108a99ac6a21e","0.125","No"
"0x65c8d943998b8507e68ab6e5bd08be9e5497da62","0.125","No"
"0x8d0bfd5a4bd32ebd9182fc64195215f2be688b10","0.125","No"
"0xbb99a08901255959bda0ad4794026179b78c9d77","0.125","No"
"0xc696937c174a8201ca364e3c877c72d3ec26277a","0.125","No"
"0x16c24459ee633063bf098825c86356ec90e8e2bb","0.1249005","No"
"0xfd66c10052e00f94f05116de8c3a830664ca3ab5","0.1248","No"
"0xac3ea37fbfbea1ebae14d9cca5807babf059c824","0.1248","No"
"0xfa34226921ad8827b63d2d56af6e3fbdc2e519c3","0.12478818","No"
"0x78a1f52e308a60bdab011d2481a35f5fd5ec958a","0.124778701241373433","No"
"0xda9de01e3aac50fff8e9790a2eb8d920606a580a","0.12476927","No"
"0x17beacc7d3766fcf4354c539fe057be585f0a9b4","0.1247","No"
"0x084cf6d1abf534464cf79d73875189b307032f44","0.1247","No"
"0x645051380a332263cd497b273b2ae9fc7c36edc9","0.12467727","No"
"0xff07212538965afbff8029cc4b25640e57ba5069","0.12457503","No"
"0xa562cfe3a6f47b40db57ce49a4dd971d166e5753","0.12454863","No"
"0xe88978199690cc6d20afb9044eb48e3b43c525a6","0.124538145","No"
"0x8d23690cb527ee5bfc27ade96c552ec23ed9ffe5","0.12452482","No"
"0x80bed5ca5ef4614fc20e820851a04784a31d5969","0.124497134827690743","No"
"0x6000a9c89d173c07d30d4e488a01af44b018a6b7","0.12445762","No"
"0xf15e4c77fc79c1b33b0e99cc9311e750494c6e62","0.12442365","No"
"0x42417dc66b6b2c9db9374d5f9e319652359a161d","0.124406949890300902","No"
"0xfe86f9cb421bd336c711409ae6a3a38aa8dbfeef","0.12440475","No"
"0x8341a9d2ebe13825ced378fe0a5e6cb50b759598","0.12437604","No"
"0x771dc17af11254c7bf11d0a9e557026eed7b5b0a","0.12436484","No"
"0x0af887febfd9ef4afd2b51979cada309a531d938","0.124328053265103741","No"
"0xb3cdb08e1666dcf3e8537da97ae22453ad915ccb","0.12428924818270481","No"
"0x512bf7e5dfab7428fe079664ab90d96449df7e6e","0.124229495548231965","No"
"0xa2375dad211fe6e538d29c98ec526246e38be4ec","0.124189336495958338","No"
"0xc7266fa6266d07c7273a25c7bce2b9c4db007c79","0.124181992453927228","No"
"0xba14add94721897eb058bba51d463b0f24e5aa84","0.124179063054673774","No"
"0x9da201597f9f0616667ea116b9d1ef1f22eae738","0.124083217057299252","No"
"0x4dcdc97eda2a8292fc76e67dd0532b3d9a7fc21e","0.12406878","No"
"0x7c9665a8b72497456c45832ccff8c078f8a84b81","0.1240531","No"
"0xf535f8fb8ea79841486f3bb2b8e484e3542af984","0.12401783","No"
"0x31ba0491444171a0012bfa480c17f088512e6c56","0.12400154","No"
"0x7b9738c79b409e3c3b79f229e8bf1bc032c6b503","0.124","No"
"0xaf20b24aa121c3271f3019522316021468dc6392","0.123997616","No"
"0x9990c08c64611aacd6349ff5f25905629eabb5fa","0.12392884","No"
"0xfea65c61a6d1d33c20a08860082d52014789e92d","0.12386462","No"
"0x66797dc17e1bab6e61e28e88151df3d00008695b","0.123859860512759443","No"
"0x04429a625178a47a4426e54c3ab37d40198e038e","0.12385202","No"
"0x16812908df9ec3bb0ee81d8902c94274385902ea","0.12377691","No"
"0xbff465a1b56e062b78ac0650219c36ef35663670","0.123746069727536926","No"
"0xace471e809b704cde75ada7eb5fc46e15d134b10","0.123725445866799632","No"
"0xbfd2ea257f095256911da323cf92883aac98face","0.123704932255332566","No"
"0x3c2b341f1fba0d2d41b5ac91942c8bba8e49791b","0.12370453601881535","No"
"0x0ab90aea988660588d0f7dd24b55b0e1838ea33c","0.123693534307820633","No"
"0x5982221558011aecca0cce95b728787cbb3e41e2","0.12367917","No"
"0x79a1c4d513b05f055426a5df61789957ce583408","0.12367025","No"
"0x060f455f754ad3c30f0ad7882555930e09dc14a5","0.12360721","No"
"0x994a99ded9aa98b69ba9876221130d09b095cf64","0.12353","No"
"0xa189ca178b209d6154d6e36512ae12d127b4acda","0.12352845","No"
"0x36ca911d35387dec38660de2579c10450d62b8cd","0.123527857","No"
"0xa93345271322c2fe20b20aeec0fd528cb928e277","0.123515165546411717","No"
"0x918a3bf7f75e8e66b55519183b197b0f765ad0ba","0.1234705","No"
"0xe0ae9656dddf422819aee91909865c3b2beb197c","0.1234489","No"
"0x4af80f8c2e2a2fa6c3ae5f540602a8672fc00e61","0.12334596421","No"
"0xc2924ce5eb1f3ebc77207a55549143de2a0f1c5f","0.12330095","No"
"0xa9d649853632beec9b71ca96a2cb40ffd3156348","0.12328","No"
"0xa5f20eafef394bde17ab0a5ebaa6992759227d15","0.12325141","No"
"0x0cef0106d6b9a544ff75a0eeaa3942d9dcec0d0c","0.1232431","No"
"0xf9e58c115ddde7ddac034ed17656f97ddb323e23","0.12321719","No"
"0x386b864617be16e236102a5e24eca6d255e10ca5","0.12321502","No"
"0xbfede246d8d74cf8290b03a811164338a6b3d4c1","0.123200963116570728","No"
"0xfc522068544efec53c2800291d92d2a5896fc9e4","0.12318859891159587","No"
"0x0b82f4ba4ecbdb3a8ee48fef01f036c1a121aee4","0.12315288","No"
"0xcecbe3ffebd1e139349a7cc0a14cd0c3adc36469","0.12315226","No"
"0x05b927cf4dc4f91727a165011e97286432f03c46","0.123137","No"
"0x4ffac6a8b1793eceb0a2f2179bfccd07d961cba1","0.12310955","No"
"0xf2dd5336918c3de573835f9f26e56364e4748d99","0.12310282","No"
"0x3d64b05f21d57a08a626a2264f7f660ef583af4b","0.12308","No"
"0x9a5920beabeb675be7c5b9cedad1c38285b0a2d9","0.123063787635972749","No"
"0xf4cc6b118dfc5b800bede7c55f444c4d8c49b0d5","0.123018038655043023","No"
"0x29cc7e76474d1085cae88a164471eb6d0d2e53c0","0.123","No"
"0xd22e9dba5ac8feb3fe5530fc6ae7d96b0aaebf85","0.122920488017363142","No"
"0x01c0858f2fde19af0d331a9f517339f1ad163530","0.1229","No"
"0x7458a6d125c80665c1c71415900aefbc62d6f1de","0.12288248","No"
"0x31281bbdef607aa881346ed24bab8b17af97b40d","0.1228754641362645","No"
"0xee815125df9580a4fdac8300d7b5c83160b7c23b","0.1228","No"
"0xdf15e1eb23a7bbf31bb24c94d64b8336183287b9","0.12277349","No"
"0xfeeea775454ed8473e4dc5ca063277edd436fa7d","0.12276714878488709","No"
"0x49df6c7d89f9d586dd28acace34efea709c54c02","0.12261576","No"
"0xa1a520725146beffdc3d66a754745878cb76294d","0.12261177","No"
"0x8f4a5b4448d720eedaafa3e26923024007b17e00","0.12257615","No"
"0x5558b6ad0b54031b295886deaffed490c269325a","0.12254710175132892","No"
"0x2e4aea3fb1144f8024ff190115b77cf1e71da6c5","0.12254148","No"
"0xf8b92495848aae6e42e0a2e7cd7377df333f23e9","0.12254022","No"
"0x939f42de048d12ecd52f79bd613630368e92da34","0.1225106","No"
"0xb8dc9d38752efd58a50720fcda17ac4da91da931","0.122474","No"
"0xcf83c3efb0f7d0e42d0fca4c0a6e03667255894a","0.122462252802117862","No"
"0xc844baac1b5f9f65b4c0895d9464343ffd6b3d44","0.12241232","No"
"0x3b712e60175310949061ec543131cfb699b3ebe6","0.1224","No"
"0x93a911e5e7a2611d7d0101bdd3d1584b5bad4643","0.122378088187883814","No"
"0xc3310755e42198bb326d5f086a92d78e5f9ede61","0.122371","No"
"0x5ecee59325e91aa6032a3732104e73e9d2eb2626","0.122346947669828281","No"
"0xd4c74bd82f6fc84d2f120667b3cdf5c06fcdb9b5","0.1223","No"
"0x8e596edee579a5f5dcff2579fad25f61005d2ea5","0.12229451","No"
"0x4eb7c9feadf0496ff5529a4820248becc973e68d","0.12226189","No"
"0xf094136f0c12ef2ac981277a414e5974357b7604","0.12225728061716493","No"
"0x926354ed8c23c17509de45e4ac291e4c17f06005","0.12222229","No"
"0x11664214c0b87a4d3ef33fca52c84d61447b41e5","0.12221","No"
"0x6be6187dc70d5e0b5a8f9bd352592f34bf04494e","0.1222","No"
"0xde85e160368f46e64b397eae3013e14de5854199","0.12219326","No"
"0x9cf078abd9c6eb1c46c0309566524df23c330aaa","0.12217588","No"
"0x754c5fa8a99be99f71a5722c26d1b21134d6ab2e","0.122162429087846301","No"
"0x332420e4fb71ba74738af97fc3c81d9fc265700f","0.12216126","No"
"0x0ff5e7b1a54387458f4dd2f04cdda7d1246c34d9","0.122159231111111111","No"
"0x1333b436f0767cd4841e4b5fc8cbab533ec2ec56","0.12214079","No"
"0x5813cf178a127f7a2f7ce23b425793124644c3da","0.12212058","No"
"0x35311f9b12b7a2879781559f95ac4708a9ede904","0.122093954903860005","No"
"0x93d789e2277aefbecea1f75f046302266752d38f","0.12208026","No"
"0x674bffd3f2ac5fd081eb27ff09525d54734da0b9","0.12205397","No"
"0xa7e842738e8e85fa8ddebf8d59197f61ce383112","0.12202926","No"
"0xd85e0ce61bfc6c0062d3623914019dcbead9f3a5","0.12194973","No"
"0x9235a1afdb23ab931433da081b00c6318052d20c","0.12190387","No"
"0x190cf4a89d9ed076772a3e0033ac111cf00d5d2e","0.1219","No"
"0xde19bda0d63509a9c8bf370f2d77f112f9f49be9","0.1218877","No"
"0xd286511e2570185a35f54a483c172ea187e24b0c","0.12188493","No"
"0x383cafc8207b6fbfaadf103a2ccdeb7cf133a7f6","0.12187","No"
"0xafe28b9bd0fad5899e1fecca0238a7c5feb0c559","0.12185904","No"
"0x7f1f6376eafa5e7d9d7789a81e3831e2092e9f1f","0.12174","No"
"0x3860180be3caf18f2393d8ab581ad6ff1f2c70d3","0.12173873","No"
"0xee7f28def96c950c743198f8422ce425632df216","0.12171232","No"
"0x7cecc3a2eeedf9c1827e4093ea4c3e5c02b592ad","0.1217","No"
"0x44c7b64cb35680e8de2bd1be93e6e820fd5a49a8","0.12168461","No"
"0xd1a529e4f3a41b93ee39b6e8116be4fec0854d60","0.12165568","No"
"0xecad31cbe84a2f60be00a74590b8e42c3bee87cb","0.12164293044327085","No"
"0x0f082bf5128d6446b389e0ab16c1484977a69237","0.12164217120967076","No"
"0xb74b3a8a2f8382a5fcf49e3ac3b30f61c79aa866","0.121594057750647132","No"
"0xae95ab6dbede1d8c5f72ff334099474ac8330cf0","0.12157534","No"
"0x454214ab4f93457d0e79504f177fb94e99663cdc","0.12155137","No"
"0x7185e240d8e9e2d692cbc68d30eecf965e9a7feb","0.121531358145247546","No"
"0xc24f0fed0cedf0f3890ebcd2ee619385f5c43660","0.1215","No"
"0xad36fdcbb692d4b38f427590e8e5f4f7e07070f9","0.12149954","No"
"0x284e83f0f152b05d52f098e920ea4840beb2a7cc","0.121348241866308573","No"
"0xf41b78e3f9bf2272c6c26df7730b7ed0d76d855e","0.12133","No"
"0x359f15a0b122ac273e09fff1cc0db5ed71f73c93","0.12132173","No"
"0x20f00500ebf6ff7396d8a559477d216cd5318b55","0.12131901","No"
"0xe1c7f9b8c3d503b9c37b4e6e2161b3a5d124285b","0.12130229","No"
"0x316a79ada263c5a91fbb1abbcea96e767a47b544","0.1213","No"
"0x758ed7d2fc8550c2ce7bd644d91d2cc81c54a404","0.12128549","No"
"0x15cd4d01b333661eebd0f75d855868ebbe65ab25","0.1212788","No"
"0x297122222bf85a15fe8d04338c21c41ed0727f18","0.1212676","No"
"0x6b642acb14519c9fca560328eec8d8adde5f3ecb","0.12121021","No"
"0xa480a3bc2def1bb38b66730af5825eecd946b285","0.121164707444528627","No"
"0x7aa49c3a39ea295d611ed1abd42b7cbdfa52e45d","0.12111249","No"
"0xfe1c62f1fa130e5e0bb7b95f207afb1c8ac56871","0.12111205","No"
"0x0dddd9a3239d5592c3d60046ba0e8e890f4b9971","0.12109785","No"
"0xae2a5f558899f95a8a327337c0b4af9dcc545d2f","0.121082007981762391","No"
"0xab58380b4958282123eaaafbd60feace070fa209","0.121041920743245105","No"
"0xb3cec859732d443ff095fff8960d1b5cb337e069","0.12101214558567861","No"
"0xe1d0e3faa574b3ef965df05974ad45f796caaea3","0.121","No"
"0x19fb0ff08ccc52b196d19fb0383c5a6d59a4707e","0.12091863","No"
"0x1027b0fd1828dea9f7f5564a5922dcf5de388a50","0.1209","No"
"0xf6c98c008a51b068b1e34d4d3a003c4ec680bc56","0.1208795","No"
"0xb35aaf7a4bc07b5b4d4d1796969080d7e19e0895","0.12087592","No"
"0x24b555f264a643d12a98a77bb96f30820a702a25","0.12087331","No"
"0x3c0fc5bfcb0e4a0f552ba887803475438605c6d0","0.1208","No"
"0x950b7ab66b3d02f26b9b2d4a5f2ec985a28e245e","0.12079737","No"
"0xe9dd0d8122a0157629f44f1551b181f9b5e5a337","0.120776198365465919","No"
"0xeaafe7bbe7fb54448b51fd0341a18b0ea08d66d2","0.12077406","No"
"0x195b4c96d03425276bc9974dde192590ec935012","0.12077211","No"
"0xe5f60ba0e488ae3408df80fe359d2ec71485a845","0.120748090622265989","No"
"0xa2dfd80208491f53cbbdd1e3d7870ca931cc77ae","0.12073106","No"
"0xd96bf2680b42748a4229d08eca9c046fecd00e11","0.1207212","No"
"0x34aa4df64bcc5a28d59148d309d4d010ba3497f5","0.12070943","No"
"0x16402d7a84fc56f90a78130508a6a85da952ff34","0.120698665713576582","No"
"0x7b33290c57ce1dba666d2eaa177cbbdc8951bfc1","0.12068195","No"
"0x0d50ef4e811c009e286df2b1102b128401b6ccc7","0.1206818","No"
"0x0258e3c1d63851ea951626a683a0630181809c88","0.12067755","No"
"0x17908ce3feee23cb2fec5cbf808113dd4bbf7ba1","0.120668295971451839","No"
"0xf9efa12dfcf4bfc6b46b6cbdcccbd81e174289f7","0.120649366744666678","No"
